,alpha,betawi,betabt,lmda,cond,trial,acc
114,10.000,10.000,10.000,1.010,early,114,0.5040808917945729
115,10.000,10.000,10.000,1.010,early,115,0.5084938900474942
116,10.000,10.000,10.000,1.010,early,116,0.499123967267419
117,10.000,10.000,10.000,1.010,early,117,0.49613593116110727
118,10.000,10.000,10.000,1.010,early,118,0.5022779569232604
119,10.000,10.000,10.000,1.010,early,119,0.5021514046044806
120,10.000,10.000,10.000,1.010,early,120,0.504573284670461
121,10.000,10.000,10.000,1.010,early,121,0.48735914503214717
122,10.000,10.000,10.000,1.010,early,122,0.5123269974181099
123,10.000,10.000,10.000,1.010,early,123,0.4972078301544618
124,10.000,10.000,10.000,1.010,early,124,0.4977373323918108
125,10.000,10.000,10.000,1.010,early,125,0.4994334505773043
126,10.000,10.000,10.000,1.010,early,126,0.5031527681583381
127,10.000,10.000,10.000,1.010,early,127,0.47834021340465216
128,10.000,10.000,10.000,1.010,early,128,0.5086289027853339
129,10.000,10.000,10.000,1.010,early,129,0.5019894325598088
130,10.000,10.000,10.000,1.010,early,130,0.5029589273360866
131,10.000,10.000,10.000,1.010,early,131,0.5025829038700023
132,10.000,10.000,10.000,1.010,early,132,0.4894442597536725
133,10.000,10.000,10.000,1.010,early,133,0.5001280427000286
134,10.000,10.000,10.000,1.010,early,134,0.4836932234539569
135,10.000,10.000,10.000,1.010,early,135,0.49958797946703454
136,10.000,10.000,10.000,1.010,early,136,0.5009219465189664
137,10.000,10.000,10.000,1.010,early,137,0.5067865967221692
138,10.000,10.000,10.000,1.010,early,138,0.4993521648416865
139,10.000,10.000,10.000,1.010,early,139,0.4969874264317731
140,10.000,10.000,10.000,1.010,early,140,0.4928811541373905
141,10.000,10.000,10.000,1.010,early,141,0.4924033907973467
142,10.000,10.000,10.000,1.010,early,142,0.5022092218531025
143,10.000,10.000,10.000,1.010,early,143,0.4675028914565486
144,10.000,10.000,10.000,1.010,early,144,0.4855763409642578
145,10.000,10.000,10.000,1.010,early,145,0.49900184951424764
146,10.000,10.000,10.000,1.010,early,146,0.4948025609244164
147,10.000,10.000,10.000,1.010,early,147,0.4958945772249033
148,10.000,10.000,10.000,1.010,early,148,0.5133186272150918
149,10.000,10.000,10.000,1.010,early,149,0.4871187373320771
150,10.000,10.000,10.000,1.010,early,150,0.49033218586063504
151,10.000,10.000,10.000,1.010,early,151,0.5002248090514958
152,10.000,10.000,10.000,1.010,early,152,0.5025033925377265
153,10.000,10.000,10.000,1.010,early,153,0.492770367357132
154,10.000,10.000,10.000,1.010,early,154,0.5032566644075892
155,10.000,10.000,10.000,1.010,early,155,0.48140174042855255
156,10.000,10.000,10.000,1.010,early,156,0.5023660394166507
157,10.000,10.000,10.000,1.010,early,157,0.4844071612130947
158,10.000,10.000,10.000,1.010,early,158,0.5067173461988462
159,10.000,10.000,10.000,1.010,early,159,0.5010527643269994
160,10.000,10.000,10.000,1.010,early,160,0.5070490953384325
161,10.000,10.000,10.000,1.010,early,161,0.5017710294245239
162,10.000,10.000,10.000,1.010,early,162,0.4955670148899557
163,10.000,10.000,10.000,1.010,early,163,0.5118539790757906
164,10.000,10.000,10.000,1.010,early,164,0.49080643370902777
165,10.000,10.000,10.000,1.010,early,165,0.5083500934092813
166,10.000,10.000,10.000,1.010,early,166,0.5127514425967996
167,10.000,10.000,10.000,1.010,early,167,0.4910728059165329
168,10.000,10.000,10.000,1.010,early,168,0.48753510546251716
169,10.000,10.000,10.000,1.010,early,169,0.4998155545066929
170,10.000,10.000,10.000,1.010,early,170,0.5019068304629092
171,10.000,10.000,10.000,1.010,early,171,0.496856786973007
172,10.000,10.000,10.000,1.010,early,172,0.5062050550601088
173,10.000,10.000,10.000,1.010,early,173,0.5033908538554698
174,10.000,10.000,10.000,1.010,early,174,0.5005418590758702
175,10.000,10.000,10.000,1.010,early,175,0.5060668454847744
176,10.000,10.000,10.000,1.010,early,176,0.5003563667454435
177,10.000,10.000,10.000,1.010,early,177,0.4889899840763223
178,10.000,10.000,10.000,1.010,early,178,0.5097756591944775
179,10.000,10.000,10.000,1.010,early,179,0.49018614422940787
180,10.000,10.000,10.000,1.010,early,180,0.49491839735106524
181,10.000,10.000,10.000,1.010,early,181,0.48695870597965263
182,10.000,10.000,10.000,1.010,early,182,0.5019764217982466
183,10.000,10.000,10.000,1.010,early,183,0.507098902611027
184,10.000,10.000,10.000,1.010,early,184,0.4982753594273806
185,10.000,10.000,10.000,1.010,early,185,0.4978182164130676
186,10.000,10.000,10.000,1.010,early,186,0.5047123036242792
187,10.000,10.000,10.000,1.010,early,187,0.4866746112483293
188,10.000,10.000,10.000,1.010,early,188,0.5102251854367243
189,10.000,10.000,10.000,1.010,early,189,0.5075558967331636
190,10.000,10.000,10.000,1.010,early,190,0.4881793977914983
191,10.000,10.000,10.000,1.010,early,191,0.49999959245937153
192,10.000,10.000,10.000,1.010,early,192,0.5100338740477155
193,10.000,10.000,10.000,1.010,early,193,0.5059049194933783
194,10.000,10.000,10.000,1.010,early,194,0.5027836621586735
195,10.000,10.000,10.000,1.010,early,195,0.5037081059429278
196,10.000,10.000,10.000,1.010,early,196,0.49488436015675225
197,10.000,10.000,10.000,1.010,early,197,0.4763746009574989
198,10.000,10.000,10.000,1.010,early,198,0.4992004192241744
199,10.000,10.000,10.000,1.010,early,199,0.5090514708367686
0,10.000,10.000,10.000,1.010,middle,0,0.5
1,10.000,10.000,10.000,1.010,middle,1,0.5
2,10.000,10.000,10.000,1.010,middle,2,0.5
3,10.000,10.000,10.000,1.010,middle,3,0.5
4,10.000,10.000,10.000,1.010,middle,4,0.5
5,10.000,10.000,10.000,1.010,middle,5,0.5
6,10.000,10.000,10.000,1.010,middle,6,0.5
7,10.000,10.000,10.000,1.010,middle,7,0.5
8,10.000,10.000,10.000,1.010,middle,8,0.5
9,10.000,10.000,10.000,1.010,middle,9,0.5
10,10.000,10.000,10.000,1.010,middle,10,0.5
11,10.000,10.000,10.000,1.010,middle,11,0.5
12,10.000,10.000,10.000,1.010,middle,12,0.5
13,10.000,10.000,10.000,1.010,middle,13,0.5
14,10.000,10.000,10.000,1.010,middle,14,0.5
15,10.000,10.000,10.000,1.010,middle,15,0.5
16,10.000,10.000,10.000,1.010,middle,16,0.5
17,10.000,10.000,10.000,1.010,middle,17,0.5
18,10.000,10.000,10.000,1.010,middle,18,0.5
19,10.000,10.000,10.000,1.010,middle,19,0.5
20,10.000,10.000,10.000,1.010,middle,20,0.5
21,10.000,10.000,10.000,1.010,middle,21,0.5
22,10.000,10.000,10.000,1.010,middle,22,0.5
23,10.000,10.000,10.000,1.010,middle,23,0.5
24,10.000,10.000,10.000,1.010,middle,24,0.5
25,10.000,10.000,10.000,1.010,middle,25,0.5
26,10.000,10.000,10.000,1.010,middle,26,0.5
27,10.000,10.000,10.000,1.010,middle,27,0.5
28,10.000,10.000,10.000,1.010,middle,28,0.5
29,10.000,10.000,10.000,1.010,middle,29,0.5
30,10.000,10.000,10.000,1.010,middle,30,0.5
31,10.000,10.000,10.000,1.010,middle,31,0.5
32,10.000,10.000,10.000,1.010,middle,32,0.5
33,10.000,10.000,10.000,1.010,middle,33,0.5
34,10.000,10.000,10.000,1.010,middle,34,0.5
35,10.000,10.000,10.000,1.010,middle,35,0.5
36,10.000,10.000,10.000,1.010,middle,36,0.5
37,10.000,10.000,10.000,1.010,middle,37,0.5
38,10.000,10.000,10.000,1.010,middle,38,0.5
39,10.000,10.000,10.000,1.010,middle,39,0.5
40,10.000,10.000,10.000,1.010,middle,40,0.5
41,10.000,10.000,10.000,1.010,middle,41,0.5735214470911411
42,10.000,10.000,10.000,1.010,middle,42,0.7321831880406867
43,10.000,10.000,10.000,1.010,middle,43,0.7521679973855041
44,10.000,10.000,10.000,1.010,middle,44,0.7700158575173225
45,10.000,10.000,10.000,1.010,middle,45,0.8208170869822824
46,10.000,10.000,10.000,1.010,middle,46,0.8380896353146714
47,10.000,10.000,10.000,1.010,middle,47,0.8312615896258247
48,10.000,10.000,10.000,1.010,middle,48,0.861738262376562
49,10.000,10.000,10.000,1.010,middle,49,0.8773794206867135
50,10.000,10.000,10.000,1.010,middle,50,0.8780815998519894
51,10.000,10.000,10.000,1.010,middle,51,0.90164950787509
52,10.000,10.000,10.000,1.010,middle,52,0.8897290707027682
53,10.000,10.000,10.000,1.010,middle,53,0.8941296145944139
54,10.000,10.000,10.000,1.010,middle,54,0.9094079557871102
55,10.000,10.000,10.000,1.010,middle,55,0.9131472058878756
56,10.000,10.000,10.000,1.010,middle,56,0.9157979509625075
57,10.000,10.000,10.000,1.010,middle,57,0.9142024666279132
58,10.000,10.000,10.000,1.010,middle,58,0.9191435432862073
59,10.000,10.000,10.000,1.010,middle,59,0.9182122575267897
60,10.000,10.000,10.000,1.010,middle,60,0.9221974218402623
61,10.000,10.000,10.000,1.010,middle,61,0.9216520204292661
62,10.000,10.000,10.000,1.010,middle,62,0.9268939841398577
63,10.000,10.000,10.000,1.010,middle,63,0.9241313297018384
64,10.000,10.000,10.000,1.010,middle,64,0.9305111372637797
65,10.000,10.000,10.000,1.010,middle,65,0.9272743731207388
66,10.000,10.000,10.000,1.010,middle,66,0.9297385751783551
67,10.000,10.000,10.000,1.010,middle,67,0.9301856505620277
68,10.000,10.000,10.000,1.010,middle,68,0.930973846362972
69,10.000,10.000,10.000,1.010,middle,69,0.9321385498011788
70,10.000,10.000,10.000,1.010,middle,70,0.9333991239193984
71,10.000,10.000,10.000,1.010,middle,71,0.9337467615103932
72,10.000,10.000,10.000,1.010,middle,72,0.9328997993163004
73,10.000,10.000,10.000,1.010,middle,73,0.9356280455197
74,10.000,10.000,10.000,1.010,middle,74,0.9354895450700408
75,10.000,10.000,10.000,1.010,middle,75,0.9366516542368154
76,10.000,10.000,10.000,1.010,middle,76,0.9359506535135018
77,10.000,10.000,10.000,1.010,middle,77,0.9365523700312948
78,10.000,10.000,10.000,1.010,middle,78,0.9378303023117192
79,10.000,10.000,10.000,1.010,middle,79,0.9377597863878251
80,10.000,10.000,10.000,1.010,middle,80,0.06183086642325557
81,10.000,10.000,10.000,1.010,middle,81,0.07036849520177418
82,10.000,10.000,10.000,1.010,middle,82,0.07404427879661292
83,10.000,10.000,10.000,1.010,middle,83,0.08288356876303919
84,10.000,10.000,10.000,1.010,middle,84,0.10013100064940492
85,10.000,10.000,10.000,1.010,middle,85,0.1047921489759992
86,10.000,10.000,10.000,1.010,middle,86,0.11521128811682273
87,10.000,10.000,10.000,1.010,middle,87,0.12636175166968186
88,10.000,10.000,10.000,1.010,middle,88,0.14322059166735615
89,10.000,10.000,10.000,1.010,middle,89,0.15167685683826668
90,10.000,10.000,10.000,1.010,middle,90,0.16578822068294247
91,10.000,10.000,10.000,1.010,middle,91,0.17049730039837765
92,10.000,10.000,10.000,1.010,middle,92,0.18859257865159187
93,10.000,10.000,10.000,1.010,middle,93,0.19089669018418276
94,10.000,10.000,10.000,1.010,middle,94,0.20690627693314262
95,10.000,10.000,10.000,1.010,middle,95,0.23247142056030845
96,10.000,10.000,10.000,1.010,middle,96,0.24525548305131878
97,10.000,10.000,10.000,1.010,middle,97,0.2649646572261762
98,10.000,10.000,10.000,1.010,middle,98,0.2579472320246611
99,10.000,10.000,10.000,1.010,middle,99,0.27909849019595384
100,10.000,10.000,10.000,1.010,middle,100,0.2838027502883952
101,10.000,10.000,10.000,1.010,middle,101,0.3119096171780054
102,10.000,10.000,10.000,1.010,middle,102,0.30892023117654793
103,10.000,10.000,10.000,1.010,middle,103,0.32231140056540647
104,10.000,10.000,10.000,1.010,middle,104,0.3406074564861042
105,10.000,10.000,10.000,1.010,middle,105,0.3403087788480552
106,10.000,10.000,10.000,1.010,middle,106,0.3559949601937501
107,10.000,10.000,10.000,1.010,middle,107,0.3706851858659623
108,10.000,10.000,10.000,1.010,middle,108,0.382323940413487
109,10.000,10.000,10.000,1.010,middle,109,0.4183995541501918
110,10.000,10.000,10.000,1.010,middle,110,0.440936268229744
111,10.000,10.000,10.000,1.010,middle,111,0.41050351055367174
112,10.000,10.000,10.000,1.010,middle,112,0.4229781217344465
113,10.000,10.000,10.000,1.010,middle,113,0.43180235689992996
114,10.000,10.000,10.000,1.010,middle,114,0.4468360691580603
115,10.000,10.000,10.000,1.010,middle,115,0.4594637968877494
116,10.000,10.000,10.000,1.010,middle,116,0.44904402128027954
117,10.000,10.000,10.000,1.010,middle,117,0.46504577335147845
118,10.000,10.000,10.000,1.010,middle,118,0.4746716448156977
119,10.000,10.000,10.000,1.010,middle,119,0.47852465126228766
120,10.000,10.000,10.000,1.010,middle,120,0.5130614285522446
121,10.000,10.000,10.000,1.010,middle,121,0.4757403219007101
122,10.000,10.000,10.000,1.010,middle,122,0.5001128972611998
123,10.000,10.000,10.000,1.010,middle,123,0.5095111156013367
124,10.000,10.000,10.000,1.010,middle,124,0.4910106548947534
125,10.000,10.000,10.000,1.010,middle,125,0.5077221855949123
126,10.000,10.000,10.000,1.010,middle,126,0.49988505025824354
127,10.000,10.000,10.000,1.010,middle,127,0.48653357938402336
128,10.000,10.000,10.000,1.010,middle,128,0.5043461527476526
129,10.000,10.000,10.000,1.010,middle,129,0.49217877993717674
130,10.000,10.000,10.000,1.010,middle,130,0.4876463178044081
131,10.000,10.000,10.000,1.010,middle,131,0.4842386141596497
132,10.000,10.000,10.000,1.010,middle,132,0.5079190736650198
133,10.000,10.000,10.000,1.010,middle,133,0.49630392032835835
134,10.000,10.000,10.000,1.010,middle,134,0.5078346002043022
135,10.000,10.000,10.000,1.010,middle,135,0.4992878141434163
136,10.000,10.000,10.000,1.010,middle,136,0.500906621143231
137,10.000,10.000,10.000,1.010,middle,137,0.5110083887127012
138,10.000,10.000,10.000,1.010,middle,138,0.49398237252221266
139,10.000,10.000,10.000,1.010,middle,139,0.4929287862978943
140,10.000,10.000,10.000,1.010,middle,140,0.5037799231080597
141,10.000,10.000,10.000,1.010,middle,141,0.48092171696902114
142,10.000,10.000,10.000,1.010,middle,142,0.5075342423522283
143,10.000,10.000,10.000,1.010,middle,143,0.5037483229284657
144,10.000,10.000,10.000,1.010,middle,144,0.5036504942793406
145,10.000,10.000,10.000,1.010,middle,145,0.4744293989597982
146,10.000,10.000,10.000,1.010,middle,146,0.48814933706804936
147,10.000,10.000,10.000,1.010,middle,147,0.49449104450741616
148,10.000,10.000,10.000,1.010,middle,148,0.5049280756374857
149,10.000,10.000,10.000,1.010,middle,149,0.487152057754155
150,10.000,10.000,10.000,1.010,middle,150,0.4983740148386562
151,10.000,10.000,10.000,1.010,middle,151,0.4969908577673834
152,10.000,10.000,10.000,1.010,middle,152,0.4998543008309322
153,10.000,10.000,10.000,1.010,middle,153,0.5066819209426912
154,10.000,10.000,10.000,1.010,middle,154,0.5055137857805277
155,10.000,10.000,10.000,1.010,middle,155,0.5118601213442394
156,10.000,10.000,10.000,1.010,middle,156,0.4922992159340785
157,10.000,10.000,10.000,1.010,middle,157,0.4966613178859754
158,10.000,10.000,10.000,1.010,middle,158,0.5098252887458652
159,10.000,10.000,10.000,1.010,middle,159,0.5096896044415842
160,10.000,10.000,10.000,1.010,middle,160,0.49879077107765846
161,10.000,10.000,10.000,1.010,middle,161,0.4924817537065703
162,10.000,10.000,10.000,1.010,middle,162,0.49666037610437075
163,10.000,10.000,10.000,1.010,middle,163,0.49121284027423706
164,10.000,10.000,10.000,1.010,middle,164,0.5003273845646093
165,10.000,10.000,10.000,1.010,middle,165,0.5111239889112451
166,10.000,10.000,10.000,1.010,middle,166,0.5062522627769902
167,10.000,10.000,10.000,1.010,middle,167,0.5079436924378562
168,10.000,10.000,10.000,1.010,middle,168,0.5086458309316061
169,10.000,10.000,10.000,1.010,middle,169,0.5105455184985247
170,10.000,10.000,10.000,1.010,middle,170,0.48775313406927223
171,10.000,10.000,10.000,1.010,middle,171,0.49321689918842126
172,10.000,10.000,10.000,1.010,middle,172,0.48558664339353763
173,10.000,10.000,10.000,1.010,middle,173,0.5131062161513745
174,10.000,10.000,10.000,1.010,middle,174,0.5045500906932866
175,10.000,10.000,10.000,1.010,middle,175,0.4985770828701612
176,10.000,10.000,10.000,1.010,middle,176,0.4981059099487274
177,10.000,10.000,10.000,1.010,middle,177,0.5009661713937945
178,10.000,10.000,10.000,1.010,middle,178,0.5018759480858003
179,10.000,10.000,10.000,1.010,middle,179,0.4917812143150337
180,10.000,10.000,10.000,1.010,middle,180,0.4849953291991216
181,10.000,10.000,10.000,1.010,middle,181,0.49982564991506223
182,10.000,10.000,10.000,1.010,middle,182,0.5015913432068124
183,10.000,10.000,10.000,1.010,middle,183,0.4972597851117228
184,10.000,10.000,10.000,1.010,middle,184,0.5246223621682851
185,10.000,10.000,10.000,1.010,middle,185,0.4973558092944755
186,10.000,10.000,10.000,1.010,middle,186,0.48973440838474175
187,10.000,10.000,10.000,1.010,middle,187,0.49253781650313316
188,10.000,10.000,10.000,1.010,middle,188,0.48782113056228127
189,10.000,10.000,10.000,1.010,middle,189,0.49617046637744694
190,10.000,10.000,10.000,1.010,middle,190,0.49439988696139336
191,10.000,10.000,10.000,1.010,middle,191,0.5037948840831618
192,10.000,10.000,10.000,1.010,middle,192,0.48590420675563734
193,10.000,10.000,10.000,1.010,middle,193,0.49952959964045257
194,10.000,10.000,10.000,1.010,middle,194,0.4905306553561204
195,10.000,10.000,10.000,1.010,middle,195,0.5146320064531377
196,10.000,10.000,10.000,1.010,middle,196,0.5021185874429783
197,10.000,10.000,10.000,1.010,middle,197,0.5218890518047439
198,10.000,10.000,10.000,1.010,middle,198,0.49870524171641073
199,10.000,10.000,10.000,1.010,middle,199,0.4927825187750072
0,10.000,10.000,10.000,1.010,late,0,0.5
1,10.000,10.000,10.000,1.010,late,1,0.5
2,10.000,10.000,10.000,1.010,late,2,0.5
3,10.000,10.000,10.000,1.010,late,3,0.5
4,10.000,10.000,10.000,1.010,late,4,0.5
5,10.000,10.000,10.000,1.010,late,5,0.5
6,10.000,10.000,10.000,1.010,late,6,0.5
7,10.000,10.000,10.000,1.010,late,7,0.5
8,10.000,10.000,10.000,1.010,late,8,0.5
9,10.000,10.000,10.000,1.010,late,9,0.5
10,10.000,10.000,10.000,1.010,late,10,0.5
11,10.000,10.000,10.000,1.010,late,11,0.5
12,10.000,10.000,10.000,1.010,late,12,0.5
13,10.000,10.000,10.000,1.010,late,13,0.5
14,10.000,10.000,10.000,1.010,late,14,0.5
15,10.000,10.000,10.000,1.010,late,15,0.5
16,10.000,10.000,10.000,1.010,late,16,0.5
17,10.000,10.000,10.000,1.010,late,17,0.5
18,10.000,10.000,10.000,1.010,late,18,0.5
19,10.000,10.000,10.000,1.010,late,19,0.5
20,10.000,10.000,10.000,1.010,late,20,0.5
21,10.000,10.000,10.000,1.010,late,21,0.5
22,10.000,10.000,10.000,1.010,late,22,0.5
23,10.000,10.000,10.000,1.010,late,23,0.5
24,10.000,10.000,10.000,1.010,late,24,0.5
25,10.000,10.000,10.000,1.010,late,25,0.5
26,10.000,10.000,10.000,1.010,late,26,0.5
27,10.000,10.000,10.000,1.010,late,27,0.5
28,10.000,10.000,10.000,1.010,late,28,0.5
29,10.000,10.000,10.000,1.010,late,29,0.5
30,10.000,10.000,10.000,1.010,late,30,0.5
31,10.000,10.000,10.000,1.010,late,31,0.5
32,10.000,10.000,10.000,1.010,late,32,0.5
33,10.000,10.000,10.000,1.010,late,33,0.5
34,10.000,10.000,10.000,1.010,late,34,0.5
35,10.000,10.000,10.000,1.010,late,35,0.5
36,10.000,10.000,10.000,1.010,late,36,0.5
37,10.000,10.000,10.000,1.010,late,37,0.5
38,10.000,10.000,10.000,1.010,late,38,0.5
39,10.000,10.000,10.000,1.010,late,39,0.5
40,10.000,10.000,10.000,1.010,late,40,0.5
41,10.000,10.000,10.000,1.010,late,41,0.5
42,10.000,10.000,10.000,1.010,late,42,0.5
43,10.000,10.000,10.000,1.010,late,43,0.5
44,10.000,10.000,10.000,1.010,late,44,0.5
45,10.000,10.000,10.000,1.010,late,45,0.5
46,10.000,10.000,10.000,1.010,late,46,0.5
47,10.000,10.000,10.000,1.010,late,47,0.5
48,10.000,10.000,10.000,1.010,late,48,0.5
49,10.000,10.000,10.000,1.010,late,49,0.5
50,10.000,10.000,10.000,1.010,late,50,0.5
51,10.000,10.000,10.000,1.010,late,51,0.5
52,10.000,10.000,10.000,1.010,late,52,0.5
53,10.000,10.000,10.000,1.010,late,53,0.5
54,10.000,10.000,10.000,1.010,late,54,0.5
55,10.000,10.000,10.000,1.010,late,55,0.5
56,10.000,10.000,10.000,1.010,late,56,0.5
57,10.000,10.000,10.000,1.010,late,57,0.5
58,10.000,10.000,10.000,1.010,late,58,0.5
59,10.000,10.000,10.000,1.010,late,59,0.5
60,10.000,10.000,10.000,1.010,late,60,0.5
61,10.000,10.000,10.000,1.010,late,61,0.5
62,10.000,10.000,10.000,1.010,late,62,0.5
63,10.000,10.000,10.000,1.010,late,63,0.5
64,10.000,10.000,10.000,1.010,late,64,0.5
65,10.000,10.000,10.000,1.010,late,65,0.5
66,10.000,10.000,10.000,1.010,late,66,0.5
67,10.000,10.000,10.000,1.010,late,67,0.5
68,10.000,10.000,10.000,1.010,late,68,0.5
69,10.000,10.000,10.000,1.010,late,69,0.5
